Cycle start time,Cycle end time,Cycle timezone,Question text,Answered yes,Notes
2024-04-24 21:17:08,2024-04-25 21:22:18,UTC-04:00,Have any alcoholic drinks?,true,
2024-04-25 21:22:18,2024-04-26 21:31:17,UTC-04:00,Have any alcoholic drinks?,true,
2024-04-25 21:22:18,2024-04-26 21:31:17,UTC-04:00,Have any caffeine? ,true,
2024-04-25 21:22:18,2024-04-26 21:31:17,UTC-04:00,Take creatine?,true,
2024-04-25 21:22:18,2024-04-26 21:31:17,UTC-04:00,Viewed a screen device in bed?,false,
2024-04-25 21:22:18,2024-04-26 21:31:17,UTC-04:00,Hydrated sufficiently?,true,
2024-04-25 21:22:18,2024-04-26 21:31:17,UTC-04:00,Have an injury or wound,false,
2024-04-25 21:22:18,2024-04-26 21:31:17,UTC-04:00,Masturbate?,false,
2024-04-25 21:22:18,2024-04-26 21:31:17,UTC-04:00,Consumed protein?,true,
2024-04-25 21:22:18,2024-04-26 21:31:17,UTC-04:00,Read (non-screened device) while in bed?,true,
2024-04-25 21:22:18,2024-04-26 21:31:17,UTC-04:00,Share your bed?,true,
2024-04-25 21:22:18,2024-04-26 21:31:17,UTC-04:00,Feeling sick or ill?,false,
2024-04-23 21:46:07,2024-04-24 21:17:08,UTC-04:00,Have any alcoholic drinks?,true,
2024-04-23 21:46:07,2024-04-24 21:17:08,UTC-04:00,Have any caffeine? ,true,
2024-04-23 21:46:07,2024-04-24 21:17:08,UTC-04:00,Take creatine?,true,
2024-04-23 21:46:07,2024-04-24 21:17:08,UTC-04:00,Viewed a screen device in bed?,false,
2024-04-23 21:46:07,2024-04-24 21:17:08,UTC-04:00,Hydrated sufficiently?,true,
2024-04-23 21:46:07,2024-04-24 21:17:08,UTC-04:00,Have an injury or wound,false,
2024-04-23 21:46:07,2024-04-24 21:17:08,UTC-04:00,Masturbate?,false,
2024-04-23 21:46:07,2024-04-24 21:17:08,UTC-04:00,Consumed protein?,true,
2024-04-23 21:46:07,2024-04-24 21:17:08,UTC-04:00,Read (non-screened device) while in bed?,true,
2024-04-23 21:46:07,2024-04-24 21:17:08,UTC-04:00,Share your bed?,true,
2024-04-23 21:46:07,2024-04-24 21:17:08,UTC-04:00,Feeling sick or ill?,false,
2024-04-22 20:50:06,2024-04-23 21:46:07,UTC-04:00,Have any alcoholic drinks?,false,
2024-04-22 20:50:06,2024-04-23 21:46:07,UTC-04:00,Have any caffeine? ,true,
2024-04-22 20:50:06,2024-04-23 21:46:07,UTC-04:00,Take creatine?,true,
2024-04-22 20:50:06,2024-04-23 21:46:07,UTC-04:00,Viewed a screen device in bed?,false,
2024-04-22 20:50:06,2024-04-23 21:46:07,UTC-04:00,Hydrated sufficiently?,true,
2024-04-22 20:50:06,2024-04-23 21:46:07,UTC-04:00,Have an injury or wound,false,
2024-04-22 20:50:06,2024-04-23 21:46:07,UTC-04:00,Masturbate?,true,
2024-04-22 20:50:06,2024-04-23 21:46:07,UTC-04:00,Consumed protein?,true,
2024-04-22 20:50:06,2024-04-23 21:46:07,UTC-04:00,Read (non-screened device) while in bed?,true,
2024-04-22 20:50:06,2024-04-23 21:46:07,UTC-04:00,Share your bed?,true,
2024-04-22 20:50:06,2024-04-23 21:46:07,UTC-04:00,Feeling sick or ill?,false,
2024-04-21 20:38:02,2024-04-22 20:50:06,UTC-04:00,Have any alcoholic drinks?,true,
2024-04-21 20:38:02,2024-04-22 20:50:06,UTC-04:00,Have any caffeine? ,true,
2024-04-21 20:38:02,2024-04-22 20:50:06,UTC-04:00,Take creatine?,true,
2024-04-21 20:38:02,2024-04-22 20:50:06,UTC-04:00,Viewed a screen device in bed?,false,
2024-04-21 20:38:02,2024-04-22 20:50:06,UTC-04:00,Hydrated sufficiently?,true,
2024-04-21 20:38:02,2024-04-22 20:50:06,UTC-04:00,Have an injury or wound,false,
2024-04-21 20:38:02,2024-04-22 20:50:06,UTC-04:00,Masturbate?,false,
2024-04-21 20:38:02,2024-04-22 20:50:06,UTC-04:00,Consumed protein?,true,
2024-04-21 20:38:02,2024-04-22 20:50:06,UTC-04:00,Read (non-screened device) while in bed?,true,
2024-04-21 20:38:02,2024-04-22 20:50:06,UTC-04:00,Share your bed?,true,
2024-04-21 20:38:02,2024-04-22 20:50:06,UTC-04:00,Feeling sick or ill?,false,
2024-04-20 20:07:17,2024-04-21 20:38:02,UTC-04:00,Have any alcoholic drinks?,true,
2024-04-20 20:07:17,2024-04-21 20:38:02,UTC-04:00,Have any caffeine? ,true,
2024-04-20 20:07:17,2024-04-21 20:38:02,UTC-04:00,Take creatine?,true,
2024-04-20 20:07:17,2024-04-21 20:38:02,UTC-04:00,Viewed a screen device in bed?,false,
2024-04-20 20:07:17,2024-04-21 20:38:02,UTC-04:00,Hydrated sufficiently?,true,
2024-04-20 20:07:17,2024-04-21 20:38:02,UTC-04:00,Have an injury or wound,false,
2024-04-20 20:07:17,2024-04-21 20:38:02,UTC-04:00,Masturbate?,false,
2024-04-20 20:07:17,2024-04-21 20:38:02,UTC-04:00,Consumed protein?,false,
2024-04-20 20:07:17,2024-04-21 20:38:02,UTC-04:00,Read (non-screened device) while in bed?,false,
2024-04-20 20:07:17,2024-04-21 20:38:02,UTC-04:00,Share your bed?,true,
2024-04-20 20:07:17,2024-04-21 20:38:02,UTC-04:00,Feeling sick or ill?,false,
2024-04-19 20:50:34,2024-04-20 20:07:17,UTC-04:00,Have any alcoholic drinks?,false,
2024-04-19 20:50:34,2024-04-20 20:07:17,UTC-04:00,Have any caffeine? ,true,
2024-04-19 20:50:34,2024-04-20 20:07:17,UTC-04:00,Take creatine?,true,
2024-04-19 20:50:34,2024-04-20 20:07:17,UTC-04:00,Viewed a screen device in bed?,true,
2024-04-19 20:50:34,2024-04-20 20:07:17,UTC-04:00,Hydrated sufficiently?,true,
2024-04-19 20:50:34,2024-04-20 20:07:17,UTC-04:00,Have an injury or wound,false,
2024-04-19 20:50:34,2024-04-20 20:07:17,UTC-04:00,Masturbate?,true,
2024-04-19 20:50:34,2024-04-20 20:07:17,UTC-04:00,Consumed protein?,true,
2024-04-19 20:50:34,2024-04-20 20:07:17,UTC-04:00,Read (non-screened device) while in bed?,false,
2024-04-19 20:50:34,2024-04-20 20:07:17,UTC-04:00,Share your bed?,true,
2024-04-19 20:50:34,2024-04-20 20:07:17,UTC-04:00,Feeling sick or ill?,false,
2024-04-18 22:48:53,2024-04-19 20:50:34,UTC-04:00,Have any alcoholic drinks?,true,
2024-04-18 22:48:53,2024-04-19 20:50:34,UTC-04:00,Have any caffeine? ,true,
2024-04-18 22:48:53,2024-04-19 20:50:34,UTC-04:00,Take creatine?,true,
2024-04-18 22:48:53,2024-04-19 20:50:34,UTC-04:00,Viewed a screen device in bed?,true,
2024-04-18 22:48:53,2024-04-19 20:50:34,UTC-04:00,Hydrated sufficiently?,true,
2024-04-18 22:48:53,2024-04-19 20:50:34,UTC-04:00,Have an injury or wound,false,
2024-04-18 22:48:53,2024-04-19 20:50:34,UTC-04:00,Masturbate?,false,
2024-04-18 22:48:53,2024-04-19 20:50:34,UTC-04:00,Consumed protein?,false,
2024-04-18 22:48:53,2024-04-19 20:50:34,UTC-04:00,Read (non-screened device) while in bed?,false,
2024-04-18 22:48:53,2024-04-19 20:50:34,UTC-04:00,Share your bed?,true,
2024-04-18 22:48:53,2024-04-19 20:50:34,UTC-04:00,Feeling sick or ill?,false,
2024-04-17 21:05:05,2024-04-18 22:48:53,UTC-04:00,Have any alcoholic drinks?,true,
2024-04-17 21:05:05,2024-04-18 22:48:53,UTC-04:00,Have any caffeine? ,true,
2024-04-17 21:05:05,2024-04-18 22:48:53,UTC-04:00,Take creatine?,true,
2024-04-17 21:05:05,2024-04-18 22:48:53,UTC-04:00,Viewed a screen device in bed?,false,
2024-04-17 21:05:05,2024-04-18 22:48:53,UTC-04:00,Hydrated sufficiently?,true,
2024-04-17 21:05:05,2024-04-18 22:48:53,UTC-04:00,Have an injury or wound,false,
2024-04-17 21:05:05,2024-04-18 22:48:53,UTC-04:00,Masturbate?,false,
2024-04-17 21:05:05,2024-04-18 22:48:53,UTC-04:00,Consumed protein?,false,
2024-04-17 21:05:05,2024-04-18 22:48:53,UTC-04:00,Read (non-screened device) while in bed?,true,
2024-04-17 21:05:05,2024-04-18 22:48:53,UTC-04:00,Share your bed?,true,
2024-04-17 21:05:05,2024-04-18 22:48:53,UTC-04:00,Feeling sick or ill?,false,
2024-04-16 21:19:07,2024-04-17 21:05:05,UTC-04:00,Have any alcoholic drinks?,true,
2024-04-16 21:19:07,2024-04-17 21:05:05,UTC-04:00,Have any caffeine? ,true,
2024-04-16 21:19:07,2024-04-17 21:05:05,UTC-04:00,Take creatine?,true,
2024-04-16 21:19:07,2024-04-17 21:05:05,UTC-04:00,Viewed a screen device in bed?,false,
2024-04-16 21:19:07,2024-04-17 21:05:05,UTC-04:00,Hydrated sufficiently?,true,
2024-04-16 21:19:07,2024-04-17 21:05:05,UTC-04:00,Have an injury or wound,false,
2024-04-16 21:19:07,2024-04-17 21:05:05,UTC-04:00,Masturbate?,false,
2024-04-16 21:19:07,2024-04-17 21:05:05,UTC-04:00,Consumed protein?,true,
2024-04-16 21:19:07,2024-04-17 21:05:05,UTC-04:00,Read (non-screened device) while in bed?,true,
2024-04-16 21:19:07,2024-04-17 21:05:05,UTC-04:00,Share your bed?,true,
2024-04-16 21:19:07,2024-04-17 21:05:05,UTC-04:00,Feeling sick or ill?,false,
2024-04-15 20:17:33,2024-04-16 21:19:07,UTC-04:00,Have any alcoholic drinks?,false,
2024-04-15 20:17:33,2024-04-16 21:19:07,UTC-04:00,Have any caffeine? ,false,
2024-04-15 20:17:33,2024-04-16 21:19:07,UTC-04:00,Take creatine?,true,
2024-04-15 20:17:33,2024-04-16 21:19:07,UTC-04:00,Viewed a screen device in bed?,false,
2024-04-15 20:17:33,2024-04-16 21:19:07,UTC-04:00,Hydrated sufficiently?,true,
2024-04-15 20:17:33,2024-04-16 21:19:07,UTC-04:00,Have an injury or wound,false,
2024-04-15 20:17:33,2024-04-16 21:19:07,UTC-04:00,Masturbate?,false,
2024-04-15 20:17:33,2024-04-16 21:19:07,UTC-04:00,Consumed protein?,true,
2024-04-15 20:17:33,2024-04-16 21:19:07,UTC-04:00,Read (non-screened device) while in bed?,true,
2024-04-15 20:17:33,2024-04-16 21:19:07,UTC-04:00,Share your bed?,true,
2024-04-15 20:17:33,2024-04-16 21:19:07,UTC-04:00,Feeling sick or ill?,false,
2024-04-14 21:37:54,2024-04-15 20:17:33,UTC-04:00,Have any alcoholic drinks?,false,
2024-04-14 21:37:54,2024-04-15 20:17:33,UTC-04:00,Have any caffeine? ,false,
2024-04-14 21:37:54,2024-04-15 20:17:33,UTC-04:00,Take creatine?,true,
2024-04-14 21:37:54,2024-04-15 20:17:33,UTC-04:00,Viewed a screen device in bed?,true,
2024-04-14 21:37:54,2024-04-15 20:17:33,UTC-04:00,Hydrated sufficiently?,true,
2024-04-14 21:37:54,2024-04-15 20:17:33,UTC-04:00,Have an injury or wound,false,
2024-04-14 21:37:54,2024-04-15 20:17:33,UTC-04:00,Masturbate?,false,
2024-04-14 21:37:54,2024-04-15 20:17:33,UTC-04:00,Consumed protein?,false,
2024-04-14 21:37:54,2024-04-15 20:17:33,UTC-04:00,Read (non-screened device) while in bed?,false,
2024-04-14 21:37:54,2024-04-15 20:17:33,UTC-04:00,Share your bed?,true,
2024-04-14 21:37:54,2024-04-15 20:17:33,UTC-04:00,Feeling sick or ill?,false,
2024-04-13 21:50:57,2024-04-14 21:37:54,UTC-04:00,Have any alcoholic drinks?,false,
2024-04-13 21:50:57,2024-04-14 21:37:54,UTC-04:00,Have any caffeine? ,false,
2024-04-13 21:50:57,2024-04-14 21:37:54,UTC-04:00,Take creatine?,true,
2024-04-13 21:50:57,2024-04-14 21:37:54,UTC-04:00,Viewed a screen device in bed?,true,
2024-04-13 21:50:57,2024-04-14 21:37:54,UTC-04:00,Hydrated sufficiently?,true,
2024-04-13 21:50:57,2024-04-14 21:37:54,UTC-04:00,Have an injury or wound,false,
2024-04-13 21:50:57,2024-04-14 21:37:54,UTC-04:00,Masturbate?,false,
2024-04-13 21:50:57,2024-04-14 21:37:54,UTC-04:00,Consumed protein?,false,
2024-04-13 21:50:57,2024-04-14 21:37:54,UTC-04:00,Read (non-screened device) while in bed?,false,
2024-04-13 21:50:57,2024-04-14 21:37:54,UTC-04:00,Share your bed?,true,
2024-04-13 21:50:57,2024-04-14 21:37:54,UTC-04:00,Feeling sick or ill?,false,
2024-04-12 20:32:55,2024-04-13 21:50:57,UTC-04:00,Have any alcoholic drinks?,false,
2024-04-12 20:32:55,2024-04-13 21:50:57,UTC-04:00,Have any caffeine? ,true,
2024-04-12 20:32:55,2024-04-13 21:50:57,UTC-04:00,Take creatine?,true,
2024-04-12 20:32:55,2024-04-13 21:50:57,UTC-04:00,Viewed a screen device in bed?,true,
2024-04-12 20:32:55,2024-04-13 21:50:57,UTC-04:00,Hydrated sufficiently?,true,
2024-04-12 20:32:55,2024-04-13 21:50:57,UTC-04:00,Have an injury or wound,false,
2024-04-12 20:32:55,2024-04-13 21:50:57,UTC-04:00,Masturbate?,false,
2024-04-12 20:32:55,2024-04-13 21:50:57,UTC-04:00,Consumed protein?,false,
2024-04-12 20:32:55,2024-04-13 21:50:57,UTC-04:00,Read (non-screened device) while in bed?,false,
2024-04-12 20:32:55,2024-04-13 21:50:57,UTC-04:00,Share your bed?,true,
2024-04-12 20:32:55,2024-04-13 21:50:57,UTC-04:00,Feeling sick or ill?,false,
2024-04-11 22:51:07,2024-04-12 20:32:55,UTC-04:00,Have any alcoholic drinks?,true,
2024-04-11 22:51:07,2024-04-12 20:32:55,UTC-04:00,Have any caffeine? ,true,
2024-04-11 22:51:07,2024-04-12 20:32:55,UTC-04:00,Take creatine?,true,
2024-04-11 22:51:07,2024-04-12 20:32:55,UTC-04:00,Viewed a screen device in bed?,true,
2024-04-11 22:51:07,2024-04-12 20:32:55,UTC-04:00,Hydrated sufficiently?,true,
2024-04-11 22:51:07,2024-04-12 20:32:55,UTC-04:00,Have an injury or wound,false,
2024-04-11 22:51:07,2024-04-12 20:32:55,UTC-04:00,Masturbate?,false,
2024-04-11 22:51:07,2024-04-12 20:32:55,UTC-04:00,Consumed protein?,false,
2024-04-11 22:51:07,2024-04-12 20:32:55,UTC-04:00,Read (non-screened device) while in bed?,false,
2024-04-11 22:51:07,2024-04-12 20:32:55,UTC-04:00,Share your bed?,true,
2024-04-11 22:51:07,2024-04-12 20:32:55,UTC-04:00,Feeling sick or ill?,false,
2024-04-10 21:37:47,2024-04-11 22:51:07,UTC-04:00,Have any alcoholic drinks?,true,
2024-04-10 21:37:47,2024-04-11 22:51:07,UTC-04:00,Have any caffeine? ,true,
2024-04-10 21:37:47,2024-04-11 22:51:07,UTC-04:00,Take creatine?,true,
2024-04-10 21:37:47,2024-04-11 22:51:07,UTC-04:00,Viewed a screen device in bed?,false,
2024-04-10 21:37:47,2024-04-11 22:51:07,UTC-04:00,Hydrated sufficiently?,true,
2024-04-10 21:37:47,2024-04-11 22:51:07,UTC-04:00,Have an injury or wound,false,
2024-04-10 21:37:47,2024-04-11 22:51:07,UTC-04:00,Masturbate?,false,
2024-04-10 21:37:47,2024-04-11 22:51:07,UTC-04:00,Consumed protein?,false,
2024-04-10 21:37:47,2024-04-11 22:51:07,UTC-04:00,Read (non-screened device) while in bed?,false,
2024-04-10 21:37:47,2024-04-11 22:51:07,UTC-04:00,Share your bed?,true,
2024-04-10 21:37:47,2024-04-11 22:51:07,UTC-04:00,Feeling sick or ill?,false,
2024-04-09 21:56:59,2024-04-10 21:37:47,UTC-04:00,Have any alcoholic drinks?,true,
2024-04-09 21:56:59,2024-04-10 21:37:47,UTC-04:00,Have any caffeine? ,true,
2024-04-09 21:56:59,2024-04-10 21:37:47,UTC-04:00,Take creatine?,true,
2024-04-09 21:56:59,2024-04-10 21:37:47,UTC-04:00,Viewed a screen device in bed?,true,
2024-04-09 21:56:59,2024-04-10 21:37:47,UTC-04:00,Hydrated sufficiently?,true,
2024-04-09 21:56:59,2024-04-10 21:37:47,UTC-04:00,Have an injury or wound,false,
2024-04-09 21:56:59,2024-04-10 21:37:47,UTC-04:00,Masturbate?,false,
2024-04-09 21:56:59,2024-04-10 21:37:47,UTC-04:00,Consumed protein?,false,
2024-04-09 21:56:59,2024-04-10 21:37:47,UTC-04:00,Read (non-screened device) while in bed?,false,
2024-04-09 21:56:59,2024-04-10 21:37:47,UTC-04:00,Share your bed?,true,
2024-04-09 21:56:59,2024-04-10 21:37:47,UTC-04:00,Feeling sick or ill?,false,
2024-04-08 21:30:56,2024-04-09 21:56:59,UTC-04:00,Have any alcoholic drinks?,false,
2024-04-08 21:30:56,2024-04-09 21:56:59,UTC-04:00,Have any caffeine? ,true,
2024-04-08 21:30:56,2024-04-09 21:56:59,UTC-04:00,Take creatine?,true,
2024-04-08 21:30:56,2024-04-09 21:56:59,UTC-04:00,Viewed a screen device in bed?,true,
2024-04-08 21:30:56,2024-04-09 21:56:59,UTC-04:00,Hydrated sufficiently?,true,
2024-04-08 21:30:56,2024-04-09 21:56:59,UTC-04:00,Have an injury or wound,false,
2024-04-08 21:30:56,2024-04-09 21:56:59,UTC-04:00,Masturbate?,false,
2024-04-08 21:30:56,2024-04-09 21:56:59,UTC-04:00,Consumed protein?,false,
2024-04-08 21:30:56,2024-04-09 21:56:59,UTC-04:00,Read (non-screened device) while in bed?,false,
2024-04-08 21:30:56,2024-04-09 21:56:59,UTC-04:00,Share your bed?,true,
2024-04-08 21:30:56,2024-04-09 21:56:59,UTC-04:00,Feeling sick or ill?,false,
2024-04-07 19:28:56,2024-04-08 21:30:56,UTC-04:00,Have any alcoholic drinks?,true,
2024-04-07 19:28:56,2024-04-08 21:30:56,UTC-04:00,Have any caffeine? ,true,
2024-04-07 19:28:56,2024-04-08 21:30:56,UTC-04:00,Take creatine?,false,
2024-04-07 19:28:56,2024-04-08 21:30:56,UTC-04:00,Viewed a screen device in bed?,true,
2024-04-07 19:28:56,2024-04-08 21:30:56,UTC-04:00,Hydrated sufficiently?,true,
2024-04-07 19:28:56,2024-04-08 21:30:56,UTC-04:00,Have an injury or wound,false,
2024-04-07 19:28:56,2024-04-08 21:30:56,UTC-04:00,Masturbate?,false,
2024-04-07 19:28:56,2024-04-08 21:30:56,UTC-04:00,Consumed protein?,false,
2024-04-07 19:28:56,2024-04-08 21:30:56,UTC-04:00,Read (non-screened device) while in bed?,false,
2024-04-07 19:28:56,2024-04-08 21:30:56,UTC-04:00,Share your bed?,true,
2024-04-07 19:28:56,2024-04-08 21:30:56,UTC-04:00,Feeling sick or ill?,false,
2024-04-06 20:24:22,2024-04-07 19:28:56,UTC-04:00,Have any alcoholic drinks?,true,
2024-04-06 20:24:22,2024-04-07 19:28:56,UTC-04:00,Have any caffeine? ,true,
2024-04-06 20:24:22,2024-04-07 19:28:56,UTC-04:00,Take creatine?,false,
2024-04-06 20:24:22,2024-04-07 19:28:56,UTC-04:00,Viewed a screen device in bed?,true,
2024-04-06 20:24:22,2024-04-07 19:28:56,UTC-04:00,Hydrated sufficiently?,false,
2024-04-06 20:24:22,2024-04-07 19:28:56,UTC-04:00,Have an injury or wound,false,
2024-04-06 20:24:22,2024-04-07 19:28:56,UTC-04:00,Masturbate?,false,
2024-04-06 20:24:22,2024-04-07 19:28:56,UTC-04:00,Consumed protein?,false,
2024-04-06 20:24:22,2024-04-07 19:28:56,UTC-04:00,Read (non-screened device) while in bed?,false,
2024-04-06 20:24:22,2024-04-07 19:28:56,UTC-04:00,Share your bed?,true,
2024-04-06 20:24:22,2024-04-07 19:28:56,UTC-04:00,Feeling sick or ill?,false,
2024-04-06 00:21:33,2024-04-06 20:24:22,UTC-04:00,Have any alcoholic drinks?,true,
2024-04-06 00:21:33,2024-04-06 20:24:22,UTC-04:00,Have any caffeine? ,true,
2024-04-06 00:21:33,2024-04-06 20:24:22,UTC-04:00,Take creatine?,true,
2024-04-06 00:21:33,2024-04-06 20:24:22,UTC-04:00,Viewed a screen device in bed?,false,
2024-04-06 00:21:33,2024-04-06 20:24:22,UTC-04:00,Hydrated sufficiently?,true,
2024-04-06 00:21:33,2024-04-06 20:24:22,UTC-04:00,Have an injury or wound,false,
2024-04-06 00:21:33,2024-04-06 20:24:22,UTC-04:00,Masturbate?,false,
2024-04-06 00:21:33,2024-04-06 20:24:22,UTC-04:00,Consumed protein?,false,
2024-04-06 00:21:33,2024-04-06 20:24:22,UTC-04:00,Read (non-screened device) while in bed?,false,
2024-04-06 00:21:33,2024-04-06 20:24:22,UTC-04:00,Share your bed?,true,
2024-04-06 00:21:33,2024-04-06 20:24:22,UTC-04:00,Feeling sick or ill?,false,
2024-04-05 00:03:52,2024-04-06 00:21:33,UTC-04:00,Have any alcoholic drinks?,true,
2024-04-05 00:03:52,2024-04-06 00:21:33,UTC-04:00,Have any caffeine? ,true,
2024-04-05 00:03:52,2024-04-06 00:21:33,UTC-04:00,Take creatine?,true,
2024-04-05 00:03:52,2024-04-06 00:21:33,UTC-04:00,Viewed a screen device in bed?,false,
2024-04-05 00:03:52,2024-04-06 00:21:33,UTC-04:00,Hydrated sufficiently?,true,
2024-04-05 00:03:52,2024-04-06 00:21:33,UTC-04:00,Have an injury or wound,false,
2024-04-05 00:03:52,2024-04-06 00:21:33,UTC-04:00,Masturbate?,false,
2024-04-05 00:03:52,2024-04-06 00:21:33,UTC-04:00,Consumed protein?,false,
2024-04-05 00:03:52,2024-04-06 00:21:33,UTC-04:00,Read (non-screened device) while in bed?,false,
2024-04-05 00:03:52,2024-04-06 00:21:33,UTC-04:00,Share your bed?,true,
2024-04-05 00:03:52,2024-04-06 00:21:33,UTC-04:00,Feeling sick or ill?,false,
2024-04-03 21:26:38,2024-04-05 00:03:52,UTC-04:00,Have any alcoholic drinks?,false,
2024-04-03 21:26:38,2024-04-05 00:03:52,UTC-04:00,Have any caffeine? ,true,
2024-04-03 21:26:38,2024-04-05 00:03:52,UTC-04:00,Take creatine?,true,
2024-04-03 21:26:38,2024-04-05 00:03:52,UTC-04:00,Viewed a screen device in bed?,false,
2024-04-03 21:26:38,2024-04-05 00:03:52,UTC-04:00,Hydrated sufficiently?,true,
2024-04-03 21:26:38,2024-04-05 00:03:52,UTC-04:00,Have an injury or wound,false,
2024-04-03 21:26:38,2024-04-05 00:03:52,UTC-04:00,Masturbate?,true,
2024-04-03 21:26:38,2024-04-05 00:03:52,UTC-04:00,Consumed protein?,true,
2024-04-03 21:26:38,2024-04-05 00:03:52,UTC-04:00,Read (non-screened device) while in bed?,true,
2024-04-03 21:26:38,2024-04-05 00:03:52,UTC-04:00,Share your bed?,true,
2024-04-03 21:26:38,2024-04-05 00:03:52,UTC-04:00,Feeling sick or ill?,false,
2024-04-02 21:58:05,2024-04-03 21:26:38,UTC-04:00,Have any alcoholic drinks?,true,
2024-04-02 21:58:05,2024-04-03 21:26:38,UTC-04:00,Have any caffeine? ,true,
2024-04-02 21:58:05,2024-04-03 21:26:38,UTC-04:00,Take creatine?,true,
2024-04-02 21:58:05,2024-04-03 21:26:38,UTC-04:00,Viewed a screen device in bed?,false,
2024-04-02 21:58:05,2024-04-03 21:26:38,UTC-04:00,Hydrated sufficiently?,true,
2024-04-02 21:58:05,2024-04-03 21:26:38,UTC-04:00,Have an injury or wound,false,
2024-04-02 21:58:05,2024-04-03 21:26:38,UTC-04:00,Masturbate?,false,
2024-04-02 21:58:05,2024-04-03 21:26:38,UTC-04:00,Consumed protein?,true,
2024-04-02 21:58:05,2024-04-03 21:26:38,UTC-04:00,Read (non-screened device) while in bed?,true,
2024-04-02 21:58:05,2024-04-03 21:26:38,UTC-04:00,Share your bed?,true,
2024-04-02 21:58:05,2024-04-03 21:26:38,UTC-04:00,Feeling sick or ill?,false,
2024-04-01 22:08:05,2024-04-02 21:58:05,UTC-04:00,Have any alcoholic drinks?,false,
2024-04-01 22:08:05,2024-04-02 21:58:05,UTC-04:00,Have any caffeine? ,true,
2024-04-01 22:08:05,2024-04-02 21:58:05,UTC-04:00,Take creatine?,true,
2024-04-01 22:08:05,2024-04-02 21:58:05,UTC-04:00,Viewed a screen device in bed?,false,
2024-04-01 22:08:05,2024-04-02 21:58:05,UTC-04:00,Hydrated sufficiently?,true,
2024-04-01 22:08:05,2024-04-02 21:58:05,UTC-04:00,Have an injury or wound,false,
2024-04-01 22:08:05,2024-04-02 21:58:05,UTC-04:00,Masturbate?,true,
2024-04-01 22:08:05,2024-04-02 21:58:05,UTC-04:00,Consumed protein?,true,
2024-04-01 22:08:05,2024-04-02 21:58:05,UTC-04:00,Read (non-screened device) while in bed?,true,
2024-04-01 22:08:05,2024-04-02 21:58:05,UTC-04:00,Share your bed?,true,
2024-04-01 22:08:05,2024-04-02 21:58:05,UTC-04:00,Feeling sick or ill?,false,
2024-03-31 20:50:08,2024-04-01 22:08:05,UTC-04:00,Have any alcoholic drinks?,false,
2024-03-31 20:50:08,2024-04-01 22:08:05,UTC-04:00,Have any caffeine? ,true,
2024-03-31 20:50:08,2024-04-01 22:08:05,UTC-04:00,Take creatine?,true,
2024-03-31 20:50:08,2024-04-01 22:08:05,UTC-04:00,Viewed a screen device in bed?,true,
2024-03-31 20:50:08,2024-04-01 22:08:05,UTC-04:00,Hydrated sufficiently?,true,
2024-03-31 20:50:08,2024-04-01 22:08:05,UTC-04:00,Have an injury or wound,false,
2024-03-31 20:50:08,2024-04-01 22:08:05,UTC-04:00,Masturbate?,false,
2024-03-31 20:50:08,2024-04-01 22:08:05,UTC-04:00,Consumed protein?,false,
2024-03-31 20:50:08,2024-04-01 22:08:05,UTC-04:00,Read (non-screened device) while in bed?,false,
2024-03-31 20:50:08,2024-04-01 22:08:05,UTC-04:00,Share your bed?,true,
2024-03-31 20:50:08,2024-04-01 22:08:05,UTC-04:00,Feeling sick or ill?,false,
2024-03-30 20:37:31,2024-03-31 20:50:08,UTC-04:00,Have any alcoholic drinks?,true,
2024-03-30 20:37:31,2024-03-31 20:50:08,UTC-04:00,Have any caffeine? ,false,
2024-03-30 20:37:31,2024-03-31 20:50:08,UTC-04:00,Take creatine?,true,
2024-03-30 20:37:31,2024-03-31 20:50:08,UTC-04:00,Viewed a screen device in bed?,true,
2024-03-30 20:37:31,2024-03-31 20:50:08,UTC-04:00,Hydrated sufficiently?,true,
2024-03-30 20:37:31,2024-03-31 20:50:08,UTC-04:00,Have an injury or wound,false,
2024-03-30 20:37:31,2024-03-31 20:50:08,UTC-04:00,Masturbate?,false,
2024-03-30 20:37:31,2024-03-31 20:50:08,UTC-04:00,Consumed protein?,false,
2024-03-30 20:37:31,2024-03-31 20:50:08,UTC-04:00,Read (non-screened device) while in bed?,false,
2024-03-30 20:37:31,2024-03-31 20:50:08,UTC-04:00,Share your bed?,true,
2024-03-30 20:37:31,2024-03-31 20:50:08,UTC-04:00,Feeling sick or ill?,false,
2024-03-29 21:59:45,2024-03-30 20:37:31,UTC-04:00,Have any alcoholic drinks?,true,
2024-03-29 21:59:45,2024-03-30 20:37:31,UTC-04:00,Have any caffeine? ,true,
2024-03-29 21:59:45,2024-03-30 20:37:31,UTC-04:00,Take creatine?,true,
2024-03-29 21:59:45,2024-03-30 20:37:31,UTC-04:00,Viewed a screen device in bed?,true,
2024-03-29 21:59:45,2024-03-30 20:37:31,UTC-04:00,Hydrated sufficiently?,true,
2024-03-29 21:59:45,2024-03-30 20:37:31,UTC-04:00,Have an injury or wound,false,
2024-03-29 21:59:45,2024-03-30 20:37:31,UTC-04:00,Masturbate?,false,
2024-03-29 21:59:45,2024-03-30 20:37:31,UTC-04:00,Consumed protein?,false,
